ImageId,EncodedPixels
test_mask_877,15814 50 15865 2 16058 62 16308 62 16559 61 16809 61 17059 61 17309 61 17559 62 17800 71 18049 72 18299 72 18549 72 18799 71 19041 1 19043 1 19047 70 19119 1 19298 67 19366 1 19368 2 19541 1 19548 72 19790 75 20040 65 20290 59 20350 2 20354 1 20540 59 20600 1 20790 63 21040 63 21290 60 21351 1 21353 1 21540 50 21591 7 21601 4 21790 60 21851 2 22038 56 22095 3 22288 43 22538 37 22576 5 22790 34 22827 1 23040 34 23077 2 23290 34 23540 35 23576 5 23789 42 24035 39 24284 39 24534 39 24784 40 25034 40 25284 40 25533 42 25576 5 25783 42 25827 1 25829 2 26032 42 26282 41 26532 41 26782 41 27032 41 27282 41 27532 41 27782 41 28032 41 28281 36 28318 4 28532 34 28568 4 28782 34 28818 4 29032 33 29069 3 29282 33 29319 2 29532 33 29777 1 29781 34 30027 2 30030 35 30281 34 30531 34 30781 34 31030 35 31280 35 31531 34 31777 1 31780 35 32027 2 32030 35 32278 1 32280 35 32531 34 32782 33 33030 35 33280 35 33531 34 33777 1 33780 35 34027 38 34280 35 34532 33 34782 33 35030 35 35281 34 35532 33 35777 2 35780 35 36028 1 36031 34 36068 3 36282 33 36532 33 36782 33 37032 33 37282 34 37532 39 37782 41 38032 41 38282 41 38533 40 38784 39 39034 1 39036 1 39038 35 39286 37 39533 41 39784 47 40040 50 40290 50 40540 50 40593 1 40790 50 41040 50 41095 2 41290 50 41540 50 41592 1 41790 58 42040 68 42291 72 42541 1 42548 65 42798 65 43041 1 43048 65 43290 2 43293 70 43544 1 43548 65 43798 65 44044 1 44048 73 44307 59 44367 3 44556 63 44804 1 44806 59 44868 1 45054 1 45057 60 45118 2 45307 63 45557 64 45807 63 46059 54 46116 2 46322 40 46572 40 46824 38 47075 37 47325 38 47572 2 47577 2 47580 29 47611 2 47837 2 47845 2 47849 2 47853 2
test_mask_878,15814 12 15827 1 15829 5 15835 5 15841 2 15845 22 15868 1 16059 61 16309 61 16559 61 16809 61 17059 61 17309 61 17559 57 17618 2 17799 71 18049 65 18118 2 18292 1 18298 65 18368 2 18541 1 18549 66 18616 4 18799 66 18866 4 19041 1 19048 66 19116 1 19119 1 19298 67 19369 1 19541 1 19548 66 19615 5 19791 1 19794 1 19796 67 20040 65 20290 58 20540 58 20790 52 20843 5 21040 58 21290 58 21540 58 21790 58 22034 48 22083 3 22087 3 22284 41 22326 1 22534 41 22576 1 22786 38 23035 39 23287 36 23536 37 23785 38 24032 41 24282 40 24532 40 24782 40 25032 40 25282 40 25532 40 25782 36 25821 1 26032 34 26282 34 26532 33 26782 33 27032 33 27282 33 27532 33 27777 1 27781 34 28026 39 28277 3 28281 34 28527 1 28529 1 28532 33 28777 1 28782 33 29026 2 29031 34 29277 2 29282 33 29526 2 29529 1 29531 34 29777 2 29780 35 30025 40 30277 3 30281 34 30526 2 30529 1 30531 34 30777 1 30782 33 31027 1 31030 35 31277 2 31280 35 31527 1 31529 1 31531 34 31777 38 32025 40 32277 3 32281 34 32527 1 32529 1 32531 34 32777 1 32782 33 33027 1 33030 35 33277 2 33282 33 33527 3 33532 33 33777 38 34026 39 34277 2 34281 34 34527 1 34532 33 34777 1 34782 33 35027 1 35031 34 35277 1 35281 34 35527 1 35530 35 35777 2 35780 35 36026 39 36068 2 36282 33 36319 2 36527 1 36532 33 36569 1 36777 1 36782 33 37032 33 37282 34 37532 40 37782 41 38033 40 38283 40 38535 2 38538 35 38787 37 39038 35 39288 35 39536 38 39784 1 39786 45 40040 50 40290 50 40541 49 40593 1 40791 49 40843 1 41040 50 41092 1 41095 2 41290 50 41540 53 41790 58 42040 3 42044 1 42046 62 42291 1 42296 1 42298 65 42368 1 42541 1 42548 65 42798 65 43041 1 43048 65 43291 1 43294 1 43296 67 43544 1 43548 65 43798 64 44044 1 44048 66 44307 58 44557 59 44807 58 45057 60 45307 60 45557 60 45807 60 46059 54 46116 1 46322 40 46572 39 46823 1 46825 36 47075 36 47326 34 47577 32 47837 2 47845 2 47848 4 47853 2
test_mask_879,15334 1 15814 18 15833 3 15837 30 15868 1 16059 61 16308 62 16559 61 16809 60 17059 60 17309 61 17559 62 17800 71 18049 72 18298 73 18549 72 18799 71 19041 1 19048 66 19118 2 19298 66 19368 3 19541 1 19548 66 19615 6 19791 1 19794 1 19796 69 20040 66 20290 59 20350 2 20354 1 20540 59 20600 1 20791 62 21041 63 21290 58 21351 3 21540 50 21591 3 21595 3 21601 4 21790 54 21845 5 21851 3 22040 50 22091 3 22095 3 22100 1 22103 1 22289 42 22538 1 22540 42 22790 43 23040 50 23093 3 23290 50 23343 1 23540 57 23790 57 24035 50 24284 49 24534 50 24784 51 25034 54 25283 55 25339 1 25533 57 25783 54 25838 2 26032 45 26078 1 26081 1 26282 43 26532 42 26782 42 27032 42 27282 41 27532 42 27579 1 27782 42 28032 41 28282 41 28532 41 28782 41 29032 41 29282 41 29532 41 29782 40 30027 1 30030 42 30281 41 30532 40 30782 40 31032 33 31067 4 31282 34 31318 4 31532 34 31568 4 31777 1 31780 36 31817 5 32026 3 32030 36 32068 3 32277 2 32281 35 32318 3 32527 1 32531 35 32568 3 32777 1 32782 34 32817 5 33030 36 33067 5 33282 40 33527 1 33532 41 33777 2 33780 43 34027 2 34030 43 34281 42 34531 42 34782 41 35032 41 35282 41 35532 41 35777 2 35780 42 36027 40 36068 4 36277 2 36281 35 36318 4 36527 1 36531 35 36567 5 36777 1 36781 35 36817 5 37032 34 37067 5 37282 40 37527 1 37531 36 37568 3 37777 2 37780 36 37818 2 38028 1 38031 35 38068 1 38277 1 38281 34 38531 34 38777 1 38780 35 39032 33 39282 33 39527 2 39530 35 39777 38 40027 38 40276 2 40281 34 40527 1 40531 34 40777 1 40780 35 41032 33 41277 1 41282 33 41527 1 41530 35 41776 3 41780 35 42028 1 42031 34 42093 4 42276 1 42281 34 42343 5 42350 5 42532 33 42592 14 42782 33 42837 1 42839 10 42851 4 43032 33 43087 11 43100 5 43282 33 43337 11 43351 4 43538 28 43567 6 43585 21 43790 33 43825 6 43832 30 44047 73 44307 63 44557 17 44575 45 44808 8 44817 7 44825 44 45058 7 45067 7 45075 44 45308 8 45317 7 45325 45 45557 17 45575 45 45807 17 45825 45 46060 14 46077 41 46330 33 46580 2 46583 23 46607 6 46831 1 46833 30 47084 29 47335 4 47340 23 47586 1 47588 3 47592 14 47607 2 47611 2 47845 2
test_mask_880,15334 1 15350 1 15584 1 15600 1 15815 52 15868 1 16058 62 16308 62 16559 1 16561 60 16810 60 17059 61 17309 62 17559 62 17800 71 18049 72 18299 72 18549 72 18799 71 19041 1 19048 66 19116 1 19118 2 19298 66 19368 2 19541 1 19548 73 19790 2 19793 2 19796 68 20040 66 20290 59 20350 2 20354 1 20540 59 20600 1 20791 63 21041 64 21291 58 21351 5 21540 58 21599 6 21790 60 21851 3 22040 50 22091 3 22096 2 22290 35 22326 1 22538 36 22790 34 23040 34 23290 33 23540 33 23788 35 24034 39 24284 38 24533 39 24783 39 25033 39 25282 40 25532 40 25782 40 26032 37 26071 1 26282 35 26532 34 26782 33 27032 33 27282 33 27532 33 27782 33 28030 35 28278 1 28281 34 28532 33 28782 33 29030 35 29282 33 29532 33 29777 1 29780 35 30027 2 30030 35 30281 34 30531 34 30781 34 31030 35 31280 35 31531 34 31777 1 31780 35 32027 2 32030 35 32278 1 32280 35 32530 35 32780 35 33030 35 33280 35 33531 34 33777 2 33780 35 34027 2 34030 35 34281 34 34531 34 34780 35 35030 35 35281 34 35531 34 35777 38 36027 38 36279 36 36530 35 36780 35 37030 35 37282 34 37530 41 37780 43 38031 42 38282 41 38532 41 38782 41 39032 41 39282 41 39532 43 39782 49 40032 4 40040 43 40084 5 40282 4 40290 49 40532 3 40540 42 40584 5 40782 3 40791 41 40835 4 41033 2 41040 43 41084 5 41282 3 41290 43 41334 5 41533 2 41540 49 41783 2 41790 53 42040 65 42290 67 42541 4 42547 61 42611 1 42798 60 43041 2 43046 62 43110 1 43290 67 43542 3 43548 61 43792 1 43798 65 44049 71 44307 59 44367 2 44556 64 44804 1 44806 63 45054 1 45057 60 45307 63 45557 64 45807 63 46059 60 46322 41 46573 40 46823 40 47075 37 47325 38 47572 2 47577 36 47830 1 47837 2 47845 2 47853 2
test_mask_881,15334 1 15813 19 15833 35 16058 61 16308 59 16559 1 16561 57 16809 1 16812 56 17059 56 17309 55 17560 54 17619 1 17800 65 17867 3 18049 65 18299 64 18549 64 18618 1 18799 64 18869 1 19041 1 19048 64 19291 1 19298 65 19540 2 19548 66 19790 5 19796 67 20040 58 20290 55 20540 51 20592 2 20790 57 21040 58 21290 57 21540 58 21786 2 21789 57 22033 57 22283 42 22326 1 22532 43 22576 1 22782 42 23032 42 23282 41 23532 42 23782 42 23828 1 24032 41 24281 42 24528 1 24532 41 24777 1 24782 41 25027 1 25032 40 25277 2 25282 40 25527 2 25532 41 25777 2 25782 41 26027 2 26030 42 26277 2 26280 42 26527 2 26531 36 26570 2 26777 1 26781 35 27027 1 27030 35 27280 35 27531 34 27777 2 27781 34 28027 38 28278 37 28527 1 28530 35 28777 1 28780 35 29027 1 29030 35 29277 2 29280 35 29526 3 29531 34 29776 3 29780 35 30025 40 30277 38 30526 39 30777 1 30780 35 31026 3 31030 35 31277 2 31280 35 31526 3 31531 34 31777 2 31780 35 32026 39 32277 38 32526 39 32777 1 32780 35 33030 35 33278 1 33280 35 33527 1 33531 34 33777 38 34027 38 34278 37 34527 38 34777 1 34780 35 35030 35 35281 34 35531 34 35777 2 35780 35 36027 2 36030 35 36068 3 36277 1 36281 35 36318 3 36527 1 36531 35 36568 2 36777 1 36781 34 37032 33 37282 34 37532 39 37782 41 38032 41 38282 41 38532 41 38782 41 39032 41 39282 41 39532 42 39576 1 39783 48 40039 51 40283 1 40290 50 40540 50 40790 50 41033 1 41040 50 41290 50 41540 50 41790 57 42040 67 42290 72 42541 1 42548 65 42798 65 43048 65 43290 2 43293 69 43544 1 43548 65 43798 66 44049 70 44303 2 44307 62 44556 63 44806 63 45057 60 45307 63 45557 63 45807 63 46059 60 46322 41 46573 39 46823 39 47074 38 47323 40 47572 41 47830 1 47837 2 47845 2 47853 3
test_mask_882,15334 1 15815 21 15837 2 15840 3 15844 1 15846 6 15853 1 15855 13 16061 58 16308 60 16558 61 16809 60 17057 61 17308 61 17558 62 17800 71 18049 72 18292 2 18298 73 18541 1 18548 72 18799 71 19041 1 19043 1 19048 66 19118 2 19291 2 19298 65 19541 1 19548 66 19615 1 19617 3 19790 73 20040 58 20101 1 20290 58 20540 57 20790 59 21040 58 21290 58 21540 50 21591 7 21603 1 21787 1 21789 59 22033 57 22283 42 22326 1 22534 41 22576 1 22785 39 23035 39 23285 38 23533 41 23783 41 23829 2 24032 41 24282 41 24532 41 24782 41 25032 41 25282 41 25532 41 25782 41 26027 1 26032 41 26281 36 26320 2 26532 34 26571 1 26782 34 27032 33 27277 1 27282 33 27527 1 27532 33 27777 1 27782 33 28027 2 28031 34 28281 34 28532 33 28777 1 28782 33 29027 1 29032 33 29277 1 29282 33 29527 1 29532 33 29777 1 29782 33 30026 3 30030 35 30281 34 30527 1 30532 33 30777 1 30782 33 31027 1 31032 33 31282 33 31527 1 31532 33 31777 1 31780 35 32026 3 32030 35 32281 34 32532 33 32777 1 32782 33 33027 1 33032 33 33277 1 33282 33 33527 1 33532 33 33777 2 33781 34 34027 2 34031 34 34282 33 34527 1 34532 33 34777 1 34782 33 35032 33 35282 33 35527 1 35532 33 35777 1 35782 33 35818 3 36032 34 36068 3 36282 34 36318 3 36532 34 36568 3 36777 1 36782 34 36818 3 37032 34 37068 2 37282 38 37532 41 37782 41 38032 41 38285 38 38535 2 38538 35 38788 35 39038 36 39287 37 39536 39 39786 45 40040 43 40084 6 40290 50 40541 42 40584 5 40790 43 40835 4 41040 49 41290 49 41540 49 41790 53 41845 2 42040 67 42291 1 42296 1 42298 65 42541 1 42548 65 42799 64 43041 1 43048 65 43291 1 43294 1 43296 67 43549 64 43799 65 44048 72 44307 62 44556 4 44561 58 44804 1 44806 63 45057 5 45063 54 45307 62 45557 62 45807 60 46061 55 46322 40 46572 33 46606 6 46822 40 47072 38 47111 1 47322 37 47572 13 47586 1 47588 13 47603 5 47830 1 47838 1 47854 1
test_mask_883,15818 16 15835 12 15848 19 15868 1 16065 55 16314 56 16564 57 16814 56 17064 56 17313 58 17562 59 17800 1 17802 69 18049 72 18300 71 18549 71 18799 71 19041 1 19048 66 19118 2 19298 66 19368 3 19541 1 19548 66 19615 1 19617 4 19791 4 19796 67 20040 66 20290 58 20354 1 20540 58 20790 61 20852 1 21041 64 21290 59 21351 5 21540 50 21591 3 21595 3 21599 1 21601 4 21790 60 21851 4 22040 54 22095 3 22103 1 22289 36 22326 1 22540 34 22576 1 22790 34 23040 34 23289 34 23539 34 23578 2 23788 36 23826 5 24033 40 24283 40 24533 40 24782 41 25032 41 25282 41 25532 41 25782 41 26032 40 26282 35 26321 1 26532 34 26782 34 27032 33 27282 33 27532 33 27782 33 28031 34 28281 34 28532 33 28782 33 29032 33 29282 33 29532 33 29781 34 30031 34 30281 34 30532 33 30782 33 31031 34 31281 34 31532 33 31781 34 32030 35 32281 34 32532 33 32782 33 33032 33 33282 33 33532 33 33782 33 34031 34 34282 33 34532 33 34782 33 35032 33 35282 33 35532 33 35782 33 36032 33 36068 2 36282 33 36532 33 36782 33 37032 33 37282 34 37532 39 37782 41 38035 38 38288 35 38539 34 38788 35 39039 34 39288 35 39538 35 39788 43 40040 50 40093 1 40290 50 40541 49 40593 1 40791 49 40843 1 41040 50 41092 1 41095 2 41290 50 41540 50 41591 2 41790 58 42040 3 42044 1 42046 61 42291 1 42298 65 42541 1 42548 65 42798 65 43048 65 43296 67 43548 65 43797 65 44044 1 44047 73 44303 1 44307 59 44368 2 44558 1 44563 53 44808 1 44814 51 45058 1 45064 52 45118 1 45308 59 45368 2 45557 60 45619 1 45807 60 46059 54 46322 40 46573 36 46610 2 46825 36 47075 35 47326 34 47580 5 47586 23 47846 1 47848 2 47854 1
test_mask_884,15815 52 15868 1 16059 62 16309 62 16562 59 16813 57 17059 61 17309 62 17560 61 17802 69 18049 72 18299 72 18549 72 18799 73 19041 1 19048 69 19118 3 19298 69 19368 3 19548 73 19790 2 19793 78 20040 66 20108 2 20290 65 20540 65 20790 66 21040 66 21290 66 21540 65 21790 65 22035 2 22038 1 22040 50 22091 3 22095 3 22099 1 22101 1 22103 2 22284 41 22326 1 22538 37 22576 1 22788 36 23035 1 23038 36 23289 35 23539 35 23783 4 23788 36 24032 41 24282 41 24532 41 24782 41 25032 41 25282 41 25329 2 25532 41 25576 5 25782 41 25827 1 25829 2 26032 41 26282 41 26531 42 26781 42 27031 42 27282 41 27532 41 27781 42 28028 1 28030 42 28280 42 28531 41 28781 41 29030 42 29282 34 29317 5 29532 40 29777 1 29780 36 29818 4 30027 2 30030 36 30280 35 30531 34 30781 34 31030 35 31280 35 31532 33 31780 35 32027 2 32030 35 32278 1 32280 35 32531 34 32781 34 33030 35 33281 34 33532 33 33777 2 33780 35 34028 1 34031 34 34281 34 34531 34 34781 34 35030 35 35281 34 35532 33 35780 35 36028 1 36031 34 36282 33 36532 33 36782 33 37032 33 37282 33 37532 34 37782 37 38032 37 38282 36 38532 36 38783 35 39033 34 39283 34 39533 39 39783 40 40034 39 40286 1 40288 35 40540 33 40790 33 41040 33 41290 33 41540 34 41789 36 42040 35 42086 3 42092 5 42291 6 42298 28 42335 17 42356 6 42541 1 42543 1 42548 27 42585 29 42616 4 42798 26 42836 27 43041 1 43048 26 43086 5 43092 21 43115 1 43117 3 43290 5 43297 28 43337 3 43342 20 43549 26 43587 26 43799 27 43834 32 43868 2 44050 4 44056 20 44082 45 44312 13 44333 38 44372 4 44563 11 44583 38 44813 11 44833 38 44875 1 45064 11 45083 38 45122 1 45124 1 45126 1 45310 1 45313 12 45331 42 45561 13 45581 40 45813 11 45830 41 46082 37 46337 26 46365 1 46588 2 46592 6 46599 6 46608 5 46842 6 46850 1 46852 3 46859 4 47093 4 47111 1 47343 4 47594 4
test_mask_885,14581 1 14596 1 15083 1 15333 2 15584 1 15815 13 15829 10 15840 3 15844 4 15849 3 15853 14 15868 1 16059 61 16309 61 16559 1 16562 58 16813 57 17059 2 17063 57 17309 61 17559 56 17616 4 17799 72 18049 66 18116 4 18299 66 18366 4 18549 66 18616 4 18799 71 19041 1 19048 66 19118 2 19298 65 19368 2 19541 1 19548 66 19617 4 19791 1 19794 1 19796 67 20040 65 20290 58 20350 1 20540 58 20791 59 21041 59 21101 1 21290 59 21540 58 21599 1 21601 4 21790 60 21851 3 22040 50 22093 1 22096 2 22284 41 22326 1 22537 38 22576 1 22787 37 23038 36 23287 36 23537 36 23785 38 24032 41 24282 41 24532 40 24782 40 25032 40 25282 40 25532 40 25782 40 26032 40 26282 37 26532 34 26782 34 27032 33 27282 33 27527 1 27532 33 27777 1 27782 33 28026 39 28277 3 28281 34 28527 2 28532 33 28777 1 28782 33 29026 2 29031 34 29277 2 29281 34 29527 1 29529 1 29531 34 29777 2 29780 35 30025 40 30277 38 30526 2 30529 1 30531 34 30777 1 30781 34 31026 2 31030 35 31277 2 31280 35 31526 4 31531 34 31777 2 31780 35 32025 40 32277 38 32526 2 32529 1 32531 34 32777 1 32782 33 33026 2 33030 35 33277 2 33281 34 33527 3 33531 34 33777 38 34026 39 34277 38 34527 3 34531 34 34777 38 35027 38 35277 38 35527 38 35777 38 35818 2 36026 39 36068 3 36277 3 36281 35 36318 3 36527 1 36532 34 36568 2 36776 2 36782 33 37027 1 37032 33 37282 34 37532 40 37782 41 38032 41 38282 42 38532 41 38782 41 39033 40 39283 40 39533 41 39576 1 39783 48 40040 50 40290 50 40541 49 40593 1 40790 50 41040 50 41290 50 41540 50 41592 1 41790 58 42040 67 42291 2 42294 1 42296 66 42541 1 42548 65 42798 65 43048 65 43291 1 43294 1 43296 67 43544 1 43548 64 43797 65 44044 1 44048 66 44301 1 44303 2 44307 58 44551 1 44556 59 44804 1 44806 59 45056 6 45063 53 45306 60 45557 59 45807 58 46059 54 46322 40 46572 40 46823 1 46825 37 47075 37 47326 36 47577 24 47603 6 47845 2
test_mask_886,15334 1 15584 1 15815 53 16059 60 16309 60 16562 58 16812 58 17059 2 17062 56 17309 59 17559 61 17800 71 18049 71 18299 72 18549 72 18799 71 19041 1 19048 66 19119 1 19298 66 19369 1 19541 1 19548 68 19617 3 19791 1 19793 2 19796 67 20040 58 20099 3 20103 2 20290 58 20540 58 20791 58 21041 59 21290 58 21540 58 21599 1 21601 3 21790 60 21851 2 22040 52 22093 1 22095 3 22288 37 22326 1 22538 36 22788 36 23039 35 23289 34 23540 33 23786 37 24034 39 24283 40 24533 40 24783 40 25032 41 25282 41 25532 41 25782 41 26032 40 26282 40 26532 35 26570 2 26782 34 27032 33 27282 33 27532 33 27781 34 28028 1 28030 35 28280 35 28531 34 28781 34 29030 35 29280 35 29531 34 29777 1 29780 35 30027 2 30030 35 30278 1 30280 35 30530 35 30780 35 31030 35 31280 35 31530 35 31780 35 32027 38 32280 35 32530 35 32780 35 33030 35 33280 35 33531 34 33777 1 33780 35 34028 1 34030 35 34281 34 34531 34 34781 34 35031 34 35282 33 35532 33 35780 35 36028 1 36031 34 36281 34 36532 33 36782 33 37032 33 37282 34 37532 40 37782 41 38032 41 38282 41 38533 40 38784 39 39034 1 39036 1 39038 35 39284 1 39286 37 39534 40 39576 1 39784 47 40040 50 40290 50 40541 49 40791 49 41040 50 41095 1 41290 50 41540 50 41592 1 41790 57 42040 67 42291 1 42296 66 42541 1 42548 65 42798 65 43048 65 43294 1 43296 67 43549 63 43798 65 44049 65 44117 1 44303 1 44307 58 44557 57 44804 1 44807 58 45057 58 45308 58 45558 59 45808 59 46061 52 46116 1 46322 40 46572 40 46823 38 47075 35 47325 35 47573 1 47577 33 47830 1 47833 3 47837 2 47845 7 47853 2
test_mask_887,15334 1 15815 9 15825 7 15833 3 15837 31 16058 4 16063 56 16308 60 16559 59 16809 57 17059 56 17309 55 17559 55 17618 1 17800 65 17866 4 18049 65 18118 1 18298 65 18367 3 18549 66 18616 4 18799 66 18867 3 19041 1 19047 66 19291 1 19298 65 19541 1 19548 66 19790 73 20040 58 20101 1 20290 58 20540 57 20790 58 21040 58 21290 58 21540 58 21790 58 22033 59 22093 1 22283 44 22533 42 22576 1 22783 41 23033 41 23283 40 23532 41 23782 42 23826 1 23828 1 24032 41 24282 41 24532 41 24782 41 25032 41 25282 41 25532 41 25777 1 25782 41 26027 1 26032 40 26281 41 26531 36 26568 4 26781 35 27031 34 27280 35 27531 34 27781 34 28027 38 28278 37 28527 1 28529 36 28777 1 28780 35 29027 1 29030 35 29280 35 29527 1 29531 34 29777 1 29780 35 30027 2 30030 35 30278 1 30280 35 30531 34 30780 35 31030 35 31278 1 31280 35 31531 34 31777 2 31780 35 32027 38 32278 37 32531 34 32777 1 32780 35 33027 1 33030 35 33280 35 33531 34 33777 2 33780 35 34027 2 34031 34 34282 33 34532 33 34782 33 35032 33 35282 33 35532 33 35777 1 35782 33 35818 2 36027 1 36031 35 36068 3 36282 34 36318 3 36527 1 36532 34 36568 3 36782 34 36818 3 37032 34 37068 3 37282 39 37532 40 37782 41 38032 41 38283 41 38534 40 38787 37 39038 36 39288 36 39533 44 39784 47 40038 1 40040 49 40290 49 40540 49 40790 49 41040 49 41290 49 41540 50 41790 54 42040 59 42103 2 42290 66 42541 1 42543 1 42547 60 42610 2 42798 58 43048 58 43110 1 43290 66 43548 58 43798 65 44049 71 44308 57 44557 58 44807 58 45057 59 45308 55 45364 3 45368 1 45558 55 45614 3 45618 1 45809 54 45865 2 45869 1 46060 52 46116 1 46323 32 46573 33 46823 1 46825 31 47075 31 47325 30 47573 1 47577 23 47604 1 47837 2
test_mask_888,15815 48 16059 3 16063 50 16309 54 16559 54 16809 54 17059 55 17309 55 17559 55 17618 1 17799 66 17866 4 18049 65 18299 64 18368 1 18549 64 18616 3 18799 65 18865 5 19041 1 19048 64 19298 65 19541 1 19548 65 19791 1 19794 1 19796 66 20040 65 20291 58 20351 1 20540 58 20791 58 20852 1 21041 59 21290 59 21540 58 21599 2 21790 58 22040 41 22287 40 22538 39 22788 37 23038 36 23287 36 23537 36 23786 37 24032 41 24282 41 24532 40 24782 40 25032 40 25282 40 25532 40 25782 40 26027 1 26032 39 26277 1 26281 37 26527 1 26531 36 26777 1 26782 34 27027 1 27031 34 27277 38 27527 38 27776 39 28025 40 28277 38 28527 38 28777 1 28780 35 29025 3 29030 35 29277 2 29280 35 29527 38 29777 38 30025 40 30277 38 30526 39 30777 1 30779 36 31027 38 31277 38 31526 39 31777 38 32025 40 32277 38 32526 2 32529 36 32777 1 32781 34 33026 2 33031 34 33277 1 33280 35 33526 39 33775 40 34026 39 34277 38 34526 39 34777 3 34781 34 35026 4 35031 34 35277 3 35282 33 35527 4 35532 33 35777 38 36026 39 36068 2 36277 3 36281 35 36318 3 36527 2 36532 34 36568 2 36776 2 36782 34 36819 1 37032 34 37282 35 37532 40 37782 41 38032 42 38283 41 38535 38 38787 36 39038 35 39286 1 39288 35 39534 40 39784 47 40038 1 40040 50 40290 50 40540 50 40790 50 41040 50 41094 2 41290 50 41540 50 41592 1 41790 58 42040 67 42291 4 42297 65 42541 1 42548 64 42798 64 43048 65 43290 2 43293 2 43296 66 43548 65 43798 67 44049 71 44308 62 44558 2 44561 59 44807 63 45057 63 45308 62 45557 63 45807 62 46061 10 46072 45 46322 36 46359 3 46572 35 46609 4 46823 34 46859 4 47075 33 47110 2 47323 1 47325 31 47361 1 47573 1 47577 30 47611 2
test_mask_889,15815 16 16059 3 16063 19 16309 23 16559 23 16809 23 17059 23 17309 23 17337 2 17559 30 17799 41 18049 42 18299 42 18549 42 18799 41 19040 49 19290 49 19540 49 19790 49 20040 46 20087 2 20289 51 20341 3 20345 2 20540 59 20600 2 20790 63 21041 64 21290 65 21540 66 21790 65 22040 66 22290 66 22540 69 22791 72 23041 1 23048 66 23119 1 23298 65 23541 1 23548 66 23617 3 23790 2 23793 2 23796 67 24040 65 24290 58 24350 1 24540 58 24790 59 25040 59 25102 1 25290 59 25351 2 25540 65 25783 65 25849 3 25853 1 26032 46 26081 8 26090 1 26092 1 26096 1 26282 45 26532 43 26782 42 27032 42 27282 42 27532 42 27782 42 28032 41 28282 41 28531 42 28781 42 29027 1 29030 42 29281 41 29531 41 29777 2 29780 42 30026 42 30070 1 30278 38 30527 1 30529 1 30531 34 30777 1 30780 35 31027 1 31030 35 31278 1 31280 35 31527 1 31531 34 31777 1 31780 35 32027 38 32278 1 32280 35 32531 34 32781 34 33027 1 33030 35 33281 35 33527 1 33532 34 33777 2 33782 35 34027 2 34031 37 34282 37 34532 37 34782 37 35032 37 35282 37 35532 38 35782 39 36032 40 36282 40 36532 40 36782 40 37032 40 37282 40 37532 40 37782 40 38033 2 38038 7 38047 25 38283 2 38290 4 38298 24 38540 3 38549 23 38790 2 38799 23 39033 1 39040 3 39049 23 39283 1 39290 3 39298 24 39532 5 39540 5 39548 24 39782 6 39790 6 39798 25 40032 4 40040 4 40048 25 40282 4 40290 4 40299 23 40532 4 40540 4 40549 23 40782 4 40790 4 40799 23 41032 4 41040 6 41049 24 41282 5 41290 6 41298 25 41532 41 41782 41 41843 1 42032 41 42089 16 42282 40 42337 18 42359 3 42532 38 42587 26 42782 38 42837 26 43032 38 43088 25 43282 38 43339 23 43533 1 43535 37 43589 23 43785 1 43790 32 43836 26 44041 1 44049 24 44085 27 44314 1 44318 1 44321 2 44337 1 44339 23 44568 2 44572 1 44589 23 44819 1 44821 2 44838 25 45071 2 45089 24 45321 2 45337 26 45561 4 45571 2 45586 27 45813 2 45822 1 45837 22 45861 1 46088 17 46342 2 46345 10 46595 3 46603 2 51553 1 51803 2
